subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
n_125	 1	 6	 1	 1	 1	 2.798555e-02	 1274.jpg	 u	 4.634624e+00	 46	 0	 
n_125	 1	 31	 2	 1	 1	 5.716615e+00	 9330.jpg	 u	 1.713962e+00	 20	 1	 
n_125	 1	 7	 3	 1	 1	 8.480782e+00	 2039.jpg	 u	 1.365771e+00	 14	 0	 
n_125	 1	 53	 4	 0	 0	 1.089778e+01	 6244.jpg	 i	 1.172756e+00	 0	 0	 
n_125	 1	 48	 5	 0	 0	 1.312781e+01	 2590.jpg	 i	 7.667006e-01	 0	 0	 
n_125	 1	 78	 6	 0	 0	 1.494391e+01	 9909.jpg	 i	 5.825887e-01	 0	 0	 
n_125	 1	 22	 7	 1	 1	 1.658640e+01	 6570.1.JPG	 u	 7.480875e-01	 10	 1	 
n_125	 1	 18	 8	 1	 1	 1.838912e+01	 6213.jpg	 u	 8.013434e-01	 35	 0	 
n_125	 1	 51	 9	 0	 0	 2.024526e+01	 2900.1.jpg	 i	 1.105182e+00	 0	 0	 
n_125	 1	 52	 10	 0	 0	 2.240854e+01	 3230.jpg	 i	 8.938840e-01	 0	 0	 
n_125	 1	 68	 11	 0	 0	 2.435816e+01	 9295.jpg	 i	 6.082500e-01	 0	 0	 
n_125	 1	 13	 12	 1	 1	 2.601399e+01	 2799.jpg	 u	 8.084013e-01	 43	 0	 
n_125	 1	 76	 13	 0	 0	 2.787011e+01	 9429.jpg	 i	 1.208248e+00	 0	 0	 
n_125	 1	 50	 14	 0	 0	 3.012687e+01	 2700.jpg	 i	 6.794740e-01	 0	 0	 
n_125	 1	 62	 15	 0	 0	 3.186285e+01	 8230.jpg	 i	 5.594821e-01	 0	 0	 
n_125	 1	 37	 16	 1	 1	 3.347863e+01	 9490.jpg	 u	 6.876936e-01	 7	 1	 
n_125	 1	 74	 17	 0	 0	 3.521461e+01	 9423.jpg	 i	 6.956814e-01	 0	 0	 
