subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
neg_105	 1	 6	 1	 1	 1	 2.581354e-02	 1301.jpg	 u	 1.388809e+00	 42	 1	 
neg_105	 1	 31	 2	 1	 1	 2.482878e+00	 9321.jpg	 u	 9.798697e-01	 38	 0	 
neg_105	 1	 7	 3	 1	 1	 4.512667e+00	 2039.jpg	 u	 7.580409e-01	 21	 1	 
neg_105	 1	 53	 4	 0	 0	 6.328696e+00	 6244.jpg	 i	 9.100244e-01	 0	 0	 
neg_105	 1	 48	 5	 0	 0	 8.291688e+00	 2590.jpg	 i	 1.203019e+00	 0	 0	 
neg_105	 1	 78	 6	 0	 0	 1.054845e+01	 9909.jpg	 i	 7.702322e-01	 0	 0	 
neg_105	 1	 22	 7	 1	 1	 1.237787e+01	 7078.jpg	 u	 6.847954e-01	 43	 0	 
neg_105	 1	 18	 8	 1	 1	 1.411385e+01	 6370.jpg	 u	 5.968360e-01	 8	 0	 
neg_105	 1	 51	 9	 0	 0	 1.576970e+01	 2900.1.jpg	 i	 1.020958e+00	 0	 0	 
neg_105	 1	 52	 10	 0	 0	 1.783951e+01	 3230.jpg	 i	 8.711232e-01	 0	 0	 
neg_105	 1	 68	 11	 0	 0	 1.976242e+01	 9295.jpg	 i	 9.001996e-01	 0	 0	 
neg_105	 1	 13	 12	 1	 1	 2.171205e+01	 3180.jpg	 u	 7.265591e-01	 35	 0	 
neg_105	 1	 76	 13	 0	 0	 2.348809e+01	 9429.jpg	 i	 6.783723e-01	 0	 0	 
neg_105	 1	 50	 14	 0	 0	 2.522405e+01	 2700.jpg	 i	 5.585287e-01	 0	 0	 
neg_105	 1	 62	 15	 0	 0	 2.683984e+01	 8230.jpg	 i	 7.187553e-01	 0	 0	 
neg_105	 1	 37	 16	 1	 1	 2.861587e+01	 9390.jpg	 u	 7.026926e-01	 46	 0	 
neg_105	 1	 74	 17	 0	 0	 3.037852e+01	 9423.jpg	 i	 7.320364e-01	 0	 0	 
neg_105	 1	 28	 18	 1	 1	 3.216792e+01	 9254.jpg	 u	 6.066145e-01	 20	 1	 
neg_105	 1	 38	 19	 1	 1	 3.382377e+01	 9495.jpg	 u	 6.467678e-01	 17	 0	 
neg_105	 1	 34	 20	 1	 1	 3.551967e+01	 9340.jpg	 u	 5.508397e-01	 16	 0	 
neg_105	 1	 8	 21	 1	 1	 3.712210e+01	 2205.jpg	 u	 7.083879e-01	 37	 1	 
neg_105	 1	 33	 22	 1	 1	 3.888478e+01	 9325.jpg	 u	 6.897331e-01	 53	 1	 
neg_105	 1	 30	 23	 1	 1	 4.063411e+01	 9301.jpg	 u	 5.083612e-01	 52	 1	 
neg_105	 1	 21	 24	 1	 1	 4.219646e+01	 6838.jpg	 u	 9.780025e-01	 26	 0	 
neg_105	 1	 1	 25	 1	 1	 4.422622e+01	 10003.JPG	 u	 7.402480e-01	 44	 1	 
neg_105	 1	 32	 26	 1	 1	 4.601558e+01	 9322.jpg	 u	 5.188744e-01	 39	 1	 
neg_105	 1	 70	 27	 0	 1	 4.759133e+01	 9320.jpg	 u	 5.751176e-01	 0	 0	 
neg_105	 1	 42	 28	 0	 0	 4.922047e+01	 10010.JPG	 i	 6.899610e-01	 0	 0	 
neg_105	 1	 73	 29	 0	 0	 5.096978e+01	 9395.jpg	 i	 5.566541e-01	 0	 0	 
neg_105	 1	 59	 30	 0	 0	 5.258558e+01	 6821.jpg	 i	 7.808140e-01	 0	 0	 
neg_105	 1	 46	 31	 0	 0	 5.441502e+01	 1280.jpg	 i	 7.593935e-01	 0	 0	 
neg_105	 1	 77	 32	 0	 0	 5.623118e+01	 9830.jpg	 i	 5.431892e-01	 0	 0	 
neg_105	 1	 11	 33	 1	 1	 5.783354e+01	 2799.jpg	 u	 7.008201e-01	 12	 1	 
neg_105	 1	 27	 34	 1	 1	 5.958287e+01	 9120.jpg	 u	 5.833497e-01	 13	 1	 
neg_105	 1	 35	 35	 1	 1	 6.122535e+01	 9341.jpg	 u	 7.170105e-01	 54	 0	 
neg_105	 1	 80	 36	 0	 0	 6.300137e+01	 9941.jpg	 i	 6.529691e-01	 0	 0	 
neg_105	 1	 29	 37	 1	 1	 6.471065e+01	 9291.jpg	 u	 6.396572e-01	 10	 1	 
neg_105	 1	 65	 38	 0	 0	 6.640656e+01	 9043.jpg	 i	 5.437060e-01	 0	 0	 
neg_105	 1	 2	 39	 1	 1	 6.800898e+01	 1019.jpg	 u	 7.173139e-01	 49	 0	 
neg_105	 1	 40	 40	 1	 1	 6.978501e+01	 9622.jpg	 u	 6.211833e-01	 23	 0	 
neg_105	 1	 71	 41	 0	 0	 7.145423e+01	 9326.jpg	 i	 5.839255e-01	 0	 0	 
neg_105	 1	 67	 42	 0	 0	 7.309670e+01	 9290.jpg	 i	 8.775548e-01	 0	 0	 
neg_105	 1	 3	 43	 1	 1	 7.503299e+01	 1111.jpg	 u	 7.172599e-01	 41	 0	 
neg_105	 1	 12	 44	 1	 1	 7.680901e+01	 3103.jpg	 u	 6.852137e-01	 50	 1	 
neg_105	 1	 20	 45	 1	 1	 7.854502e+01	 6560.JPG	 u	 7.252276e-01	 25	 1	 
neg_105	 1	 39	 46	 1	 1	 8.032100e+01	 9561.jpg	 u	 6.772275e-01	 51	 0	 
neg_105	 1	 61	 47	 0	 0	 8.205697e+01	 7380.jpg	 i	 6.372358e-01	 0	 0	 
neg_105	 1	 55	 48	 0	 0	 8.375288e+01	 6312.jpg	 i	 6.053098e-01	 0	 0	 
neg_105	 1	 36	 49	 1	 1	 8.540873e+01	 9373.jpg	 u	 6.134516e-01	 36	 1	 
neg_105	 1	 69	 50	 0	 0	 8.707791e+01	 9302.jpg	 i	 6.402854e-01	 0	 0	 
neg_105	 1	 72	 51	 0	 0	 8.877384e+01	 9342.jpg	 i	 7.523123e-01	 0	 0	 
neg_105	 1	 57	 52	 0	 0	 9.057658e+01	 6562.jpg	 i	 6.135711e-01	 0	 0	 
neg_105	 1	 9	 53	 1	 1	 9.224576e+01	 2455.jpg	 u	 6.243934e-01	 9	 0	 
neg_105	 1	 49	 54	 0	 0	 9.392831e+01	 2691.jpg	 i	 7.178471e-01	 0	 0	 
neg_105	 1	 64	 55	 0	 0	 9.570436e+01	 9031.jpg	 i	 7.657560e-01	 0	 0	 
neg_105	 1	 5	 56	 1	 1	 9.752044e+01	 1274.jpg	 u	 1.109659e+00	 48	 0	 
neg_105	 1	 14	 57	 1	 1	 9.968373e+01	 6210.jpg	 u	 6.743664e-01	 11	 0	 
neg_105	 1	 66	 58	 0	 0	 1.014063e+02	 9280.jpg	 i	 8.077552e-01	 0	 0	 
neg_105	 1	 47	 59	 0	 0	 1.032625e+02	 1304.jpg	 i	 1.287562e+00	 0	 0	 
neg_105	 1	 15	 60	 1	 1	 1.055994e+02	 6211.jpg	 u	 9.666805e-01	 18	 1	 
neg_105	 1	 41	 61	 0	 0	 1.076158e+02	 10006.JPG	 i	 7.262024e-01	 0	 0	 
neg_105	 1	 58	 62	 0	 0	 1.093918e+02	 6571.jpg	 i	 6.620971e-01	 0	 0	 
neg_105	 1	 56	 63	 0	 0	 1.111144e+02	 6313.jpg	 i	 8.914801e-01	 0	 0	 
neg_105	 1	 45	 64	 0	 0	 1.130774e+02	 1275.jpg	 i	 6.564850e-01	 0	 0	 
neg_105	 1	 25	 65	 1	 1	 1.147867e+02	 9050.jpg	 u	 8.353491e-01	 7	 1	 
neg_105	 1	 16	 66	 1	 1	 1.166695e+02	 6213.jpg	 u	 5.524671e-01	 22	 0	 
neg_105	 1	 23	 67	 1	 1	 1.182719e+02	 7359.jpg	 u	 6.140488e-01	 40	 0	 
neg_105	 1	 19	 68	 1	 1	 1.199411e+02	 6555.jpg	 u	 5.288409e-01	 15	 1	 
neg_105	 1	 43	 69	 0	 0	 1.215302e+02	 1051.jpg	 i	 5.077612e-01	 0	 0	 
neg_105	 1	 63	 70	 0	 0	 1.230926e+02	 8485.jpg	 i	 8.173529e-01	 0	 0	 
neg_105	 1	 26	 71	 1	 1	 1.249621e+02	 9090.jpg	 u	 7.077988e-01	 14	 0	 
neg_105	 1	 60	 72	 0	 0	 1.267248e+02	 6836.jpg	 i	 5.931436e-01	 0	 0	 
neg_105	 1	 4	 73	 1	 1	 1.283673e+02	 1205.jpg	 u	 6.786331e-01	 45	 1	 
neg_105	 1	 24	 74	 1	 1	 1.301032e+02	 9042.jpg	 u	 5.426673e-01	 47	 1	 
