subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
102	 2	 77	 1	 0	 0	 2.471599e-02	 9930.jpg	 u	 2.889390e+00	 0	 0	 
102	 2	 61	 2	 0	 0	 3.964044e+00	 8485.jpg	 u	 1.542053e+00	 0	 0	 
102	 2	 47	 3	 0	 1	 6.567971e+00	 2691.jpg	 i	 5.701093e-01	 0	 0	 
102	 2	 78	 4	 0	 1	 8.197122e+00	 9941.jpg	 i	 1.436950e+00	 0	 0	 
102	 2	 72	 5	 0	 0	 1.069424e+01	 9423.jpg	 u	 1.851797e+00	 0	 0	 
102	 2	 36	 6	 1	 1	 1.360532e+01	 9903.jpg	 i	 1.340705e+00	 7	 0	 
102	 2	 57	 7	 0	 1	 1.599561e+01	 6821.jpg	 i	 9.823988e-01	 0	 0	 
102	 2	 73	 8	 0	 1	 1.803872e+01	 9427.jpg	 i	 9.392968e-01	 0	 0	 
102	 2	 23	 9	 1	 1	 2.002840e+01	 9008.jpg	 i	 9.655857e-01	 15	 0	 
102	 2	 26	 10	 1	 1	 2.204480e+01	 9090.jpg	 i	 5.811766e-01	 54	 1	 
102	 2	 20	 11	 1	 1	 2.368730e+01	 6838.jpg	 i	 3.466855e-01	 35	 1	 
102	 2	 80	 12	 0	 1	 2.508942e+01	 disg6.JPG	 i	 3.525246e-01	 0	 0	 
102	 2	 42	 13	 0	 1	 2.649155e+01	 1270.jpg	 i	 3.104145e-01	 0	 0	 
102	 2	 46	 14	 0	 1	 2.785361e+01	 2590.jpg	 i	 2.603300e-01	 0	 0	 
102	 2	 17	 15	 1	 1	 2.917563e+01	 6250.1.jpg	 i	 2.502965e-01	 52	 0	 
102	 2	 40	 16	 1	 1	 3.049764e+01	 disg5.JPG	 i	 2.562637e-01	 13	 0	 
102	 2	 41	 17	 0	 1	 3.180629e+01	 1051.jpg	 i	 8.362691e-02	 0	 0	 
102	 2	 74	 18	 0	 1	 3.294134e+01	 9429.jpg	 i	 1.325631e-01	 0	 0	 
102	 2	 30	 19	 1	 1	 3.412981e+01	 9301.jpg	 i	 2.080531e-01	 16	 1	 
102	 2	 56	 20	 0	 1	 3.539840e+01	 6571.jpg	 i	 2.194804e-01	 0	 0	 
102	 2	 75	 21	 0	 0	 3.666700e+01	 9830.jpg	 u	 -9.093434e-03	 0	 0	 
102	 2	 69	 22	 0	 0	 3.772193e+01	 9326.jpg	 u	 2.479215e-01	 0	 0	 
102	 2	 64	 23	 0	 0	 3.903059e+01	 9280.jpg	 u	 2.352563e-01	 0	 0	 
102	 2	 1	 24	 1	 0	 4.032589e+01	 1111.jpg	 u	 2.359790e-01	 47	 0	 
102	 2	 43	 25	 0	 1	 4.162118e+01	 1275.jpg	 i	 1.086763e-01	 0	 0	 
102	 2	 34	 26	 1	 1	 4.278296e+01	 9490.jpg	 i	 1.148413e-01	 42	 0	 
102	 2	 21	 27	 1	 1	 4.395807e+01	 7359.jpg	 i	 4.117653e-01	 23	 1	 
102	 2	 6	 28	 1	 0	 4.542697e+01	 2205.jpg	 u	 3.668276e-01	 21	 0	 
102	 2	 37	 29	 1	 0	 4.684245e+01	 9905.jpg	 u	 1.353777e-01	 46	 1	 
102	 2	 51	 30	 0	 0	 4.803092e+01	 6244.jpg	 u	 1.148877e-01	 0	 0	 
102	 2	 53	 31	 0	 0	 4.920604e+01	 6312.jpg	 u	 5.977479e-02	 0	 0	 
102	 2	 19	 32	 1	 1	 5.032774e+01	 6560.JPG	 i	 3.780395e-01	 18	 0	 
102	 2	 18	 33	 1	 1	 5.175657e+01	 6370.jpg	 i	 8.523321e-02	 8	 1	 
102	 2	 28	 34	 1	 1	 5.289162e+01	 9254.jpg	 i	 2.215973e-02	 26	 1	 
102	 2	 62	 35	 0	 0	 5.397327e+01	 9031.jpg	 u	 3.804979e-01	 0	 0	 
102	 2	 5	 36	 1	 1	 5.541546e+01	 1301.jpg	 i	 3.942649e-01	 41	 1	 
102	 2	 33	 37	 1	 0	 5.687100e+01	 9330.jpg	 u	 4.907379e-01	 14	 1	 
102	 2	 70	 38	 0	 1	 5.842002e+01	 9342.jpg	 i	 3.656831e-01	 0	 0	 
102	 2	 63	 39	 0	 1	 5.983550e+01	 9043.jpg	 i	 2.941918e-01	 0	 0	 
102	 2	 16	 40	 1	 0	 6.118421e+01	 6242.jpg	 u	 5.295018e-01	 12	 0	 
102	 2	 3	 41	 1	 0	 6.277329e+01	 1271.jpg	 u	 4.124225e-01	 50	 0	 
102	 2	 60	 42	 0	 1	 6.424218e+01	 8230.jpg	 i	 3.154360e-02	 0	 0	 
102	 2	 38	 43	 1	 0	 6.532383e+01	 disg2.JPG	 u	 7.418655e-01	 48	 1	 
102	 2	 59	 44	 0	 1	 6.712666e+01	 7380.jpg	 i	 2.350287e-01	 0	 0	 
102	 2	 32	 45	 1	 0	 6.842194e+01	 9325.jpg	 u	 1.877329e-01	 11	 1	 
102	 2	 55	 46	 0	 1	 6.966375e+01	 6562.jpg	 i	 4.658808e-01	 0	 0	 
102	 2	 50	 47	 0	 0	 7.118604e+01	 3230.jpg	 u	 3.356131e-01	 0	 0	 
102	 2	 10	 48	 1	 1	 7.257483e+01	 2683.jpg	 i	 1.628245e-01	 37	 0	 
102	 2	 8	 49	 1	 0	 7.379002e+01	 2456.jpg	 u	 2.436268e-01	 9	 1	 
102	 2	 12	 50	 1	 1	 7.508532e+01	 2799.jpg	 i	 5.483019e-01	 43	 1	 
102	 2	 9	 51	 1	 0	 7.668775e+01	 2457.jpg	 u	 3.058673e-01	 45	 0	 
102	 2	 52	 52	 0	 1	 7.804981e+01	 6300.jpg	 i	 3.518111e-01	 0	 0	 
102	 2	 71	 53	 0	 0	 7.945193e+01	 9395.jpg	 u	 2.616773e-01	 0	 0	 
102	 2	 54	 54	 0	 1	 8.077394e+01	 6313.jpg	 i	 5.876093e-01	 0	 0	 
102	 2	 68	 55	 0	 1	 8.241644e+01	 9320.jpg	 i	 6.731133e-01	 0	 0	 
102	 2	 14	 56	 1	 0	 8.413905e+01	 3500.jpg	 u	 3.854725e-02	 10	 0	 
102	 2	 45	 57	 0	 0	 8.523404e+01	 1304.jpg	 u	 1.755206e-01	 0	 0	 
102	 2	 31	 58	 1	 0	 8.646256e+01	 9321.jpg	 u	 1.469886e-01	 49	 1	 
102	 2	 22	 59	 1	 1	 8.766440e+01	 8480.jpg	 i	 2.891148e-01	 17	 1	 
102	 2	 27	 60	 1	 0	 8.901312e+01	 9120.jpg	 u	 2.044338e-01	 38	 1	 
102	 2	 11	 61	 1	 1	 9.026836e+01	 2750.jpg	 i	 2.771898e-01	 44	 0	 
102	 2	 58	 62	 0	 1	 9.160372e+01	 6836.jpg	 i	 2.377936e-01	 0	 0	 
102	 2	 44	 63	 0	 0	 9.289901e+01	 1280.jpg	 u	 2.545073e-01	 0	 0	 
102	 2	 13	 64	 1	 0	 9.420765e+01	 3160.jpg	 u	 2.898414e-01	 19	 1	 
102	 2	 49	 65	 0	 1	 9.555638e+01	 2900.1.jpg	 i	 2.851128e-01	 0	 0	 
102	 2	 7	 66	 1	 0	 9.689174e+01	 2455.jpg	 u	 2.297315e-01	 20	 0	 
102	 2	 2	 67	 1	 0	 9.817368e+01	 1205.jpg	 u	 3.397858e-01	 39	 0	 
102	 2	 76	 68	 0	 1	 9.956246e+01	 9909.jpg	 i	 2.630058e-01	 0	 0	 
102	 2	 79	 69	 0	 1	 1.008845e+02	 disg10.JPG	 i	 5.409503e-01	 0	 0	 
102	 2	 65	 70	 0	 1	 1.024869e+02	 9290.jpg	 i	 3.305564e-01	 0	 0	 
102	 2	 29	 71	 1	 0	 1.038757e+02	 9300.jpg	 u	 -1.823884e-02	 51	 1	 
102	 2	 25	 72	 1	 1	 1.049306e+02	 9050.jpg	 i	 2.548129e-01	 22	 1	 
102	 2	 24	 73	 1	 1	 1.062393e+02	 9042.jpg	 i	 4.981987e-01	 53	 0	 
102	 2	 48	 74	 0	 0	 1.077883e+02	 2700.jpg	 u	 3.091433e-01	 0	 0	 
102	 2	 66	 75	 0	 1	 1.091504e+02	 9295.jpg	 i	 3.390362e-01	 0	 0	 
102	 2	 35	 76	 1	 1	 1.105391e+02	 9561.jpg	 i	 3.582636e-01	 25	 0	 
102	 2	 4	 77	 1	 0	 1.119546e+02	 1274.jpg	 u	 2.867835e-01	 24	 0	 
102	 2	 15	 78	 1	 0	 1.132900e+02	 6210.jpg	 u	 3.593783e-01	 40	 1	 
102	 2	 67	 79	 0	 1	 1.147054e+02	 9302.jpg	 i	 4.958865e-01	 0	 0	 
102	 2	 39	 80	 1	 1	 1.162545e+02	 disg3.JPG	 i	 1.890862e-02	 36	 0	 
