subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bf_121	 1	 42	 1	 0	 0	 1.271534e-02	 5254.jpg	 i	 5.109572e+00	 0	 0	 
BMI_bf_121	 1	 37	 2	 0	 0	 6.169376e+00	 5152.jpg	 i	 3.633141e+00	 0	 0	 
BMI_bf_121	 1	 34	 3	 0	 0	 1.085795e+01	 5115.jpg	 i	 1.340927e+00	 0	 0	 
BMI_bf_121	 1	 52	 4	 0	 0	 1.324397e+01	 6201.jpg	 i	 1.733779e+00	 0	 0	 
BMI_bf_121	 1	 21	 5	 1	 1	 1.603039e+01	 2112.jpg	 u	 1.310013e+00	 49	 0	 
BMI_bf_121	 1	 20	 6	 1	 1	 1.838303e+01	 2110.jpg	 u	 9.261732e-01	 50	 1	 
BMI_bf_121	 1	 43	 7	 0	 0	 2.035192e+01	 6008.jpg	 i	 1.589888e+00	 0	 0	 
BMI_bf_121	 1	 48	 8	 0	 0	 2.298817e+01	 6111.jpg	 i	 1.001287e+00	 0	 0	 
BMI_bf_121	 1	 36	 9	 0	 0	 2.504056e+01	 5144.jpg	 i	 2.166524e+00	 0	 0	 
BMI_bf_121	 1	 23	 10	 1	 1	 2.826084e+01	 2125.jpg	 u	 8.813545e-01	 18	 1	 
BMI_bf_121	 1	 3	 11	 1	 1	 3.019628e+01	 1031.jpg	 u	 1.117202e+00	 8	 0	 
BMI_bf_121	 1	 40	 12	 0	 0	 3.236545e+01	 5220.jpg	 i	 8.606791e-01	 0	 0	 
BMI_bf_121	 1	 44	 13	 0	 0	 3.428430e+01	 6016.jpg	 i	 1.293148e+00	 0	 0	 
BMI_bf_121	 1	 55	 14	 0	 0	 3.662022e+01	 6221.jpg	 i	 7.348155e-01	 0	 0	 
BMI_bf_121	 1	 2	 15	 1	 1	 3.840564e+01	 1027.jpg	 u	 9.070102e-01	 6	 0	 
BMI_bf_121	 1	 50	 16	 0	 0	 4.035773e+01	 6154.jpg	 i	 1.204982e+00	 0	 0	 
BMI_bf_121	 1	 16	 17	 1	 1	 4.261032e+01	 2039.jpg	 u	 1.067492e+00	 43	 0	 
BMI_bf_121	 1	 15	 18	 1	 0	 4.474599e+01	 2010.jpg	 i	 1.271944e+00	 55	 0	 
BMI_bf_121	 1	 38	 19	 0	 0	 4.706520e+01	 5182.jpg	 i	 9.440553e-01	 0	 0	 
BMI_bf_121	 1	 35	 20	 0	 0	 4.906750e+01	 5129.jpg	 i	 8.431607e-01	 0	 0	 
BMI_bf_121	 1	 12	 21	 1	 1	 5.095288e+01	 1246.jpg	 u	 9.490847e-01	 48	 0	 
