subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bfr_103	 1	 44	 1	 1	 1	 1.236175e-02	 156.jpg	 u	 2.782812e+00	 47	 1	 
BMI_bfr_103	 1	 21	 2	 1	 0	 3.849985e+00	 129.jpg	 i	 3.659154e+00	 57	 1	 
BMI_bfr_103	 1	 38	 3	 1	 1	 8.555304e+00	 150.jpg	 u	 1.575188e+00	 11	 0	 
BMI_bfr_103	 1	 11	 4	 1	 1	 1.117482e+01	 116.jpg	 u	 8.120643e-01	 45	 1	 
BMI_bfr_103	 1	 35	 5	 1	 1	 1.304362e+01	 147.jpg	 u	 9.682909e-01	 38	 0	 
BMI_bfr_103	 1	 20	 6	 1	 1	 1.506262e+01	 128.jpg	 u	 2.133277e+00	 15	 1	 
BMI_bfr_103	 1	 29	 7	 1	 1	 1.824949e+01	 138.jpg	 u	 1.398988e+00	 53	 1	 
BMI_bfr_103	 1	 37	 8	 1	 0	 2.070212e+01	 149.jpg	 i	 1.758926e+00	 48	 0	 
BMI_bfr_103	 1	 23	 9	 1	 1	 2.350540e+01	 132.jpg	 u	 1.138258e+00	 46	 0	 
BMI_bfr_103	 1	 33	 10	 1	 0	 2.569108e+01	 145.jpg	 i	 1.371474e+00	 55	 0	 
BMI_bfr_103	 1	 16	 11	 1	 1	 2.811054e+01	 124.jpg	 u	 1.359601e+00	 43	 0	 
BMI_bfr_103	 1	 31	 12	 1	 1	 3.052987e+01	 140.jpg	 u	 7.628536e-01	 10	 1	 
BMI_bfr_103	 1	 3	 13	 1	 1	 3.234866e+01	 107.jpg	 u	 6.766376e-01	 19	 0	 
BMI_bfr_103	 1	 40	 14	 1	 1	 3.408384e+01	 152.jpg	 u	 1.022790e+00	 5	 1	 
BMI_bfr_103	 1	 14	 15	 1	 1	 3.615283e+01	 121.jpg	 u	 8.663889e-01	 8	 0	 
BMI_bfr_103	 1	 25	 16	 1	 1	 3.807162e+01	 134.jpg	 u	 9.052669e-01	 12	 1	 
BMI_bfr_103	 1	 34	 17	 1	 1	 4.002393e+01	 146.jpg	 u	 6.516960e-01	 22	 0	 
BMI_bfr_103	 1	 42	 18	 1	 1	 4.172567e+01	 154.jpg	 u	 1.380090e+00	 7	 1	 
BMI_bfr_103	 1	 19	 19	 1	 0	 4.416170e+01	 127.jpg	 i	 7.553759e-01	 21	 1	 
BMI_bfr_103	 1	 1	 20	 1	 1	 4.596384e+01	 104.jpg	 u	 2.024626e+00	 37	 1	 
BMI_bfr_103	 1	 22	 21	 1	 1	 4.903385e+01	 130.jpg	 u	 7.659367e-01	 6	 0	 
BMI_bfr_103	 1	 10	 22	 1	 0	 5.085252e+01	 114.jpg	 i	 1.849909e+00	 14	 0	 
BMI_bfr_103	 1	 7	 23	 1	 1	 5.375591e+01	 111.jpg	 u	 9.941017e-01	 25	 1	 
BMI_bfr_103	 1	 28	 24	 1	 1	 5.580813e+01	 137.jpg	 u	 1.372010e+00	 9	 0	 
BMI_bfr_103	 1	 18	 25	 1	 1	 5.822746e+01	 126.jpg	 u	 1.045273e+00	 23	 0	 
BMI_bfr_103	 1	 43	 26	 1	 1	 6.032983e+01	 155.jpg	 u	 1.069249e+00	 17	 0	 
BMI_bfr_103	 1	 13	 27	 1	 1	 6.244881e+01	 119.jpg	 u	 9.528554e-01	 39	 1	 
BMI_bfr_103	 1	 8	 28	 1	 1	 6.445111e+01	 112.jpg	 u	 1.054422e+00	 3	 0	 
BMI_bfr_103	 1	 36	 29	 1	 0	 6.655345e+01	 148.jpg	 i	 1.010947e+00	 49	 0	 
BMI_bfr_103	 1	 17	 30	 1	 1	 6.862242e+01	 125.jpg	 u	 1.034529e+00	 51	 0	 
BMI_bfr_103	 1	 41	 31	 1	 1	 7.070811e+01	 153.jpg	 u	 9.514189e-01	 35	 0	 
BMI_bfr_103	 1	 39	 32	 1	 1	 7.271028e+01	 151.jpg	 u	 9.068583e-01	 40	 0	 
BMI_bfr_103	 1	 24	 33	 1	 1	 7.466250e+01	 133.jpg	 u	 7.209621e-01	 50	 1	 
BMI_bfr_103	 1	 27	 34	 1	 0	 7.643124e+01	 136.jpg	 i	 1.337316e+00	 44	 1	 
BMI_bfr_103	 1	 47	 35	 1	 1	 7.881716e+01	 159.jpg	 u	 1.212757e+00	 52	 1	 
BMI_bfr_103	 1	 5	 36	 1	 1	 8.108639e+01	 109.jpg	 u	 5.861025e-01	 41	 0	 
BMI_bfr_103	 1	 46	 37	 1	 0	 8.272157e+01	 158.jpg	 i	 1.223547e+00	 58	 0	 
BMI_bfr_103	 1	 48	 38	 1	 1	 8.499076e+01	 160.jpg	 u	 1.091930e+00	 13	 1	 
BMI_bfr_103	 1	 4	 39	 1	 1	 8.714318e+01	 108.jpg	 u	 6.946075e-01	 42	 1	 
BMI_bfr_103	 1	 2	 40	 1	 1	 8.889512e+01	 105.jpg	 u	 7.765129e-01	 24	 1	 
BMI_bfr_103	 1	 26	 41	 1	 0	 9.073047e+01	 135.jpg	 i	 9.775001e-01	 54	 0	 
BMI_bfr_103	 1	 6	 42	 1	 1	 9.276612e+01	 110.jpg	 u	 9.331830e-01	 36	 1	 
BMI_bfr_103	 1	 12	 43	 1	 1	 9.475165e+01	 117.jpg	 u	 7.364913e-01	 4	 1	 
