subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bfr_114	 2	 8	 1	 1	 1	 1.225386e-02	 109.jpg	 i	 1.710237e+00	 42	 0	 
BMI_bfr_114	 2	 47	 2	 1	 1	 2.782161e+00	 159.jpg	 i	 1.212888e+00	 36	 0	 
BMI_bfr_114	 2	 7	 3	 1	 1	 5.051295e+00	 108.jpg	 i	 8.113381e-01	 10	 0	 
BMI_bfr_114	 2	 45	 4	 1	 0	 6.920034e+00	 157.jpg	 u	 7.089460e-01	 41	 1	 
BMI_bfr_114	 2	 12	 5	 1	 0	 8.688654e+00	 113.jpg	 u	 9.541707e-01	 38	 1	 
BMI_bfr_114	 2	 18	 6	 1	 1	 1.069086e+01	 119.jpg	 i	 8.982817e-01	 56	 0	 
BMI_bfr_114	 2	 33	 7	 1	 1	 1.264307e+01	 139.jpg	 i	 5.774227e-01	 26	 1	 
BMI_bfr_114	 2	 10	 8	 1	 0	 1.427819e+01	 111.jpg	 u	 6.411071e-01	 37	 0	 
BMI_bfr_114	 2	 5	 9	 1	 0	 1.596348e+01	 106.jpg	 u	 9.134829e-01	 54	 1	 
BMI_bfr_114	 2	 25	 10	 1	 1	 1.793234e+01	 129.jpg	 i	 5.533931e-01	 13	 0	 
BMI_bfr_114	 2	 13	 11	 1	 0	 1.953411e+01	 114.jpg	 u	 6.617138e-01	 17	 1	 
BMI_bfr_114	 2	 32	 12	 1	 1	 2.125277e+01	 138.jpg	 i	 6.305969e-01	 48	 1	 
BMI_bfr_114	 2	 9	 13	 1	 0	 2.293786e+01	 110.jpg	 u	 8.356060e-01	 35	 1	 
BMI_bfr_114	 2	 39	 14	 1	 1	 2.482330e+01	 147.jpg	 i	 5.814941e-01	 44	 0	 
BMI_bfr_114	 2	 30	 15	 1	 1	 2.645856e+01	 136.jpg	 i	 5.325413e-01	 58	 1	 
BMI_bfr_114	 2	 27	 16	 1	 0	 2.804375e+01	 131.jpg	 u	 4.662025e-01	 57	 0	 
BMI_bfr_114	 2	 43	 17	 1	 0	 2.956197e+01	 155.jpg	 u	 6.355327e-01	 7	 0	 
BMI_bfr_114	 2	 36	 18	 1	 1	 3.124721e+01	 144.jpg	 i	 3.903918e-01	 5	 0	 
BMI_bfr_114	 2	 44	 19	 1	 1	 3.268212e+01	 156.jpg	 i	 5.080195e-01	 45	 0	 
BMI_bfr_114	 2	 17	 20	 1	 1	 3.423384e+01	 118.jpg	 i	 5.539071e-01	 40	 1	 
BMI_bfr_114	 2	 31	 21	 1	 1	 3.583575e+01	 137.jpg	 i	 2.795249e-01	 20	 0	 
BMI_bfr_114	 2	 46	 22	 1	 1	 3.717066e+01	 158.jpg	 i	 4.409424e-01	 51	 1	 
BMI_bfr_114	 2	 6	 23	 1	 0	 3.865545e+01	 107.jpg	 u	 3.962730e-01	 11	 1	 
BMI_bfr_114	 2	 35	 24	 1	 1	 4.010710e+01	 142.jpg	 i	 6.321402e-01	 25	 0	 
BMI_bfr_114	 2	 21	 25	 1	 1	 4.179234e+01	 123.jpg	 i	 8.257666e-01	 15	 0	 
BMI_bfr_114	 2	 26	 26	 1	 0	 4.366115e+01	 130.jpg	 u	 4.869891e-01	 9	 1	 
BMI_bfr_114	 2	 23	 27	 1	 1	 4.519619e+01	 127.jpg	 i	 4.145355e-01	 14	 1	 
BMI_bfr_114	 2	 14	 28	 1	 1	 4.666458e+01	 115.jpg	 i	 7.012032e-01	 23	 1	 
BMI_bfr_114	 2	 1	 29	 1	 0	 4.841647e+01	 102.jpg	 u	 6.256417e-01	 50	 0	 
BMI_bfr_114	 2	 4	 30	 1	 1	 5.008498e+01	 105.jpg	 i	 4.084851e-01	 4	 0	 
BMI_bfr_114	 2	 37	 31	 1	 1	 5.153663e+01	 145.jpg	 i	 4.756616e-01	 21	 0	 
BMI_bfr_114	 2	 20	 32	 1	 1	 5.305498e+01	 121.jpg	 i	 4.535769e-01	 12	 0	 
BMI_bfr_114	 2	 28	 33	 1	 1	 5.455667e+01	 134.jpg	 i	 4.932406e-01	 16	 1	 
BMI_bfr_114	 2	 24	 34	 1	 1	 5.610837e+01	 128.jpg	 i	 4.041238e-01	 43	 1	 
BMI_bfr_114	 2	 48	 35	 1	 0	 5.756001e+01	 160.jpg	 u	 4.375308e-01	 52	 0	 
BMI_bfr_114	 2	 11	 36	 1	 0	 5.904504e+01	 112.jpg	 u	 6.850656e-01	 53	 0	 
BMI_bfr_114	 2	 3	 37	 1	 1	 6.078038e+01	 104.jpg	 i	 4.798347e-01	 24	 0	 
