subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bfr_125	 1	 43	 1	 0	 1	 1.292450e-02	 215.jpg	 u	 8.167949e-01	 0	 0	 
BMI_bfr_125	 1	 5	 2	 1	 1	 1.881662e+00	 108.jpg	 u	 3.084054e+00	 8	 0	 
BMI_bfr_125	 1	 30	 3	 0	 0	 6.019638e+00	 202.jpg	 i	 1.138080e+00	 0	 0	 
BMI_bfr_125	 1	 28	 4	 1	 1	 8.205437e+00	 157.jpg	 u	 1.360281e+00	 49	 0	 
BMI_bfr_125	 1	 20	 5	 1	 1	 1.062477e+01	 142.jpg	 u	 7.489503e-01	 52	 1	 
BMI_bfr_125	 1	 35	 6	 0	 0	 1.242682e+01	 207.jpg	 i	 9.628927e-01	 0	 0	 
BMI_bfr_125	 1	 34	 7	 0	 0	 1.444568e+01	 206.jpg	 i	 8.320394e-01	 0	 0	 
BMI_bfr_125	 1	 72	 8	 0	 0	 1.633116e+01	 244.jpg	 i	 7.145595e-01	 0	 0	 
BMI_bfr_125	 1	 2	 9	 1	 1	 1.809996e+01	 103.jpg	 u	 6.417484e-01	 10	 1	 
BMI_bfr_125	 1	 70	 10	 0	 0	 1.978502e+01	 242.jpg	 i	 9.406871e-01	 0	 0	 
BMI_bfr_125	 1	 51	 11	 0	 0	 2.177068e+01	 223.jpg	 i	 1.291038e+00	 0	 0	 
BMI_bfr_125	 1	 79	 12	 0	 0	 2.410661e+01	 251.jpg	 i	 7.310973e-01	 0	 0	 
BMI_bfr_125	 1	 87	 13	 0	 0	 2.589201e+01	 259.jpg	 i	 7.296780e-01	 0	 0	 
BMI_bfr_125	 1	 27	 14	 1	 1	 2.767729e+01	 156.jpg	 u	 7.764230e-01	 56	 0	 
BMI_bfr_125	 1	 17	 15	 1	 1	 2.949593e+01	 136.jpg	 u	 6.457871e-01	 44	 1	 
BMI_bfr_125	 1	 6	 16	 1	 1	 3.119785e+01	 109.jpg	 u	 7.118675e-01	 17	 0	 
BMI_bfr_125	 1	 76	 17	 0	 0	 3.296658e+01	 248.jpg	 i	 6.231336e-01	 0	 0	 
BMI_bfr_125	 1	 11	 18	 1	 1	 3.463505e+01	 125.jpg	 u	 3.114662e+00	 54	 0	 
