subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bf_123	 1	 34	 1	 1	 1	 3.642331e-02	 122.tif	 u	 3.382488e+00	 18	 1	 
BMI_bf_123	 1	 22	 2	 1	 1	 4.486374e+00	 103.tif	 u	 1.180338e+00	 50	 1	 
BMI_bf_123	 1	 27	 3	 1	 1	 6.719639e+00	 114.tif	 u	 9.310156e-01	 14	 0	 
BMI_bf_123	 1	 56	 4	 0	 0	 8.703054e+00	 416.tif	 i	 2.043410e+00	 0	 0	 
BMI_bf_123	 1	 33	 5	 1	 1	 1.178632e+01	 120.tif	 u	 8.239909e-01	 25	 1	 
BMI_bf_123	 1	 43	 6	 0	 0	 1.365286e+01	 403.tif	 i	 1.277303e+00	 0	 0	 
BMI_bf_123	 1	 2	 7	 1	 1	 1.596954e+01	 004.tif	 u	 2.224408e+00	 36	 1	 
BMI_bf_123	 1	 39	 8	 1	 1	 1.923611e+01	 129.tif	 u	 8.617707e-01	 49	 0	 
BMI_bf_123	 1	 13	 9	 1	 1	 2.115275e+01	 021.tif	 u	 7.130188e-01	 42	 1	 
BMI_bf_123	 1	 3	 10	 1	 1	 2.291919e+01	 007.tif	 u	 1.242394e+00	 54	 0	 
BMI_bf_123	 1	 31	 11	 1	 1	 2.520257e+01	 118.tif	 u	 8.469131e-01	 44	 1	 
BMI_bf_123	 1	 41	 12	 0	 0	 2.710245e+01	 401.tif	 i	 2.682784e+00	 0	 0	 
BMI_bf_123	 1	 32	 13	 1	 1	 3.083580e+01	 119.tif	 u	 8.693672e-01	 52	 1	 
BMI_bf_123	 1	 42	 14	 0	 0	 3.275242e+01	 402.tif	 i	 8.486071e-01	 0	 0	 
BMI_bf_123	 1	 44	 15	 0	 0	 3.465230e+01	 404.tif	 i	 8.686243e-01	 0	 0	 
BMI_bf_123	 1	 45	 16	 0	 0	 3.656883e+01	 405.tif	 i	 5.919617e-01	 0	 0	 
BMI_bf_123	 1	 54	 17	 0	 0	 3.820227e+01	 414.tif	 i	 1.214405e+00	 0	 0	 
BMI_bf_123	 1	 15	 18	 1	 1	 4.046887e+01	 024.tif	 u	 1.083671e+00	 37	 1	 
BMI_bf_123	 1	 46	 19	 0	 0	 4.260215e+01	 406.tif	 i	 9.822615e-01	 0	 0	 
BMI_bf_123	 1	 55	 20	 0	 0	 4.463544e+01	 415.tif	 i	 1.708802e+00	 0	 0	 
BMI_bf_123	 1	 49	 21	 0	 0	 4.738536e+01	 409.tif	 i	 7.107730e-01	 0	 0	 
