subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bfr_109	 1	 62	 1	 0	 1	 1.359822e-02	 214.jpg	 u	 1.114406e+00	 0	 0	 
BMI_bfr_109	 1	 66	 2	 0	 0	 2.182755e+00	 218.jpg	 i	 5.481857e+00	 0	 0	 
BMI_bfr_109	 1	 6	 3	 1	 1	 8.723364e+00	 109.jpg	 u	 9.662822e-01	 42	 1	 
BMI_bfr_109	 1	 91	 4	 0	 0	 1.074235e+01	 243.jpg	 i	 8.711711e-01	 0	 0	 
BMI_bfr_109	 1	 32	 5	 1	 1	 1.266114e+01	 140.jpg	 u	 1.033706e+00	 39	 1	 
BMI_bfr_109	 1	 11	 6	 1	 1	 1.474694e+01	 115.jpg	 u	 1.119257e+00	 11	 0	 
BMI_bfr_109	 1	 57	 7	 0	 0	 1.691591e+01	 209.jpg	 i	 1.065393e+00	 0	 0	 
BMI_bfr_109	 1	 15	 8	 1	 1	 1.903497e+01	 120.jpg	 u	 1.027651e+00	 57	 1	 
BMI_bfr_109	 1	 18	 9	 1	 1	 2.112060e+01	 123.jpg	 u	 8.771113e-01	 36	 1	 
BMI_bfr_109	 1	 86	 10	 0	 0	 2.305619e+01	 238.jpg	 i	 8.316265e-01	 0	 0	 
BMI_bfr_109	 1	 74	 11	 0	 0	 2.494148e+01	 226.jpg	 i	 1.162682e+00	 0	 0	 
BMI_bfr_109	 1	 38	 12	 1	 1	 2.716063e+01	 147.jpg	 u	 8.673711e-01	 5	 1	 
BMI_bfr_109	 1	 24	 13	 1	 1	 2.907957e+01	 130.jpg	 u	 9.060433e-01	 48	 0	 
BMI_bfr_109	 1	 84	 14	 0	 0	 3.103176e+01	 236.jpg	 i	 1.428951e+00	 0	 0	 
BMI_bfr_109	 1	 87	 15	 0	 1	 3.351786e+01	 239.jpg	 u	 1.181768e+00	 0	 0	 
BMI_bfr_109	 1	 61	 16	 0	 0	 3.575370e+01	 213.jpg	 i	 1.544723e+00	 0	 0	 
BMI_bfr_109	 1	 93	 17	 0	 0	 3.835673e+01	 245.jpg	 i	 6.405281e-01	 0	 0	 
BMI_bfr_109	 1	 9	 18	 1	 1	 4.004173e+01	 113.jpg	 u	 9.019116e-01	 21	 1	 
BMI_bfr_109	 1	 73	 19	 0	 0	 4.199404e+01	 225.jpg	 i	 1.042143e+00	 0	 0	 
BMI_bfr_109	 1	 21	 20	 1	 1	 4.407969e+01	 127.jpg	 u	 1.004082e+00	 22	 0	 
BMI_bfr_109	 1	 89	 21	 0	 0	 4.613191e+01	 241.jpg	 i	 8.307022e-01	 0	 0	 
BMI_bfr_109	 1	 80	 22	 0	 0	 4.801741e+01	 232.jpg	 i	 9.365644e-01	 0	 0	 
BMI_bfr_109	 1	 81	 23	 0	 0	 5.000292e+01	 233.jpg	 i	 8.861448e-01	 0	 0	 
BMI_bfr_109	 1	 16	 24	 1	 1	 5.193861e+01	 121.jpg	 u	 7.280428e-01	 46	 0	 
BMI_bfr_109	 1	 82	 25	 0	 1	 5.372374e+01	 234.jpg	 u	 9.567453e-01	 0	 0	 
