subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bf_111	 1	 32	 1	 0	 0	 1.382442e-02	 5057.jpg	 i	 1.484380e+00	 0	 0	 
BMI_bf_111	 1	 46	 2	 0	 0	 2.549979e+00	 6042.jpg	 i	 9.733317e-01	 0	 0	 
BMI_bf_111	 1	 55	 3	 0	 0	 4.568885e+00	 6221.jpg	 i	 8.895205e-01	 0	 0	 
BMI_bf_111	 1	 27	 4	 1	 1	 6.504503e+00	 2212.jpg	 u	 6.189841e-01	 7	 1	 
BMI_bf_111	 1	 53	 5	 0	 0	 8.172935e+00	 6213.jpg	 i	 9.643743e-01	 0	 0	 
BMI_bf_111	 1	 39	 6	 0	 0	 1.019187e+01	 5207.jpg	 i	 7.005533e-01	 0	 0	 
BMI_bf_111	 1	 24	 7	 1	 1	 1.194400e+01	 2153.jpg	 u	 7.034712e-01	 15	 1	 
BMI_bf_111	 1	 47	 8	 0	 0	 1.369579e+01	 6054.jpg	 i	 6.280478e-01	 0	 0	 
BMI_bf_111	 1	 19	 9	 1	 1	 1.538104e+01	 2110.jpg	 u	 7.203955e-01	 55	 0	 
BMI_bf_111	 1	 45	 10	 0	 0	 1.714967e+01	 6036.jpg	 i	 6.618023e-01	 0	 0	 
BMI_bf_111	 1	 5	 11	 1	 1	 1.886832e+01	 1146.jpg	 u	 6.420236e-01	 54	 0	 
BMI_bf_111	 1	 41	 12	 0	 0	 2.055349e+01	 5228.jpg	 i	 9.032476e-01	 0	 0	 
BMI_bf_111	 1	 43	 13	 0	 0	 2.250566e+01	 6008.jpg	 i	 6.498657e-01	 0	 0	 
BMI_bf_111	 1	 18	 14	 1	 1	 2.420764e+01	 2043.jpg	 u	 5.341611e-01	 16	 0	 
BMI_bf_111	 1	 38	 15	 0	 0	 2.579278e+01	 5182.jpg	 i	 6.029223e-01	 0	 0	 
BMI_bf_111	 1	 44	 16	 0	 0	 2.744463e+01	 6016.jpg	 i	 7.736091e-01	 0	 0	 
BMI_bf_111	 1	 35	 17	 0	 0	 2.926336e+01	 5129.jpg	 i	 6.649786e-01	 0	 0	 
BMI_bf_111	 1	 30	 18	 0	 0	 3.098202e+01	 5028.jpg	 i	 6.113716e-01	 0	 0	 
BMI_bf_111	 1	 20	 19	 1	 1	 3.265048e+01	 2112.jpg	 u	 6.192245e-01	 5	 0	 
BMI_bf_111	 1	 48	 20	 0	 0	 3.431894e+01	 6111.jpg	 i	 5.821017e-01	 0	 0	 
BMI_bf_111	 1	 10	 21	 1	 1	 3.595417e+01	 1226.jpg	 u	 6.344596e-01	 56	 0	 
BMI_bf_111	 1	 33	 22	 0	 0	 3.763938e+01	 5081.jpg	 i	 5.580475e-01	 0	 0	 
BMI_bf_111	 1	 9	 23	 1	 1	 3.924119e+01	 1204.jpg	 u	 5.538520e-01	 52	 1	 
BMI_bf_111	 1	 29	 24	 0	 0	 4.084300e+01	 5009.jpg	 i	 5.158268e-01	 0	 0	 
BMI_bf_111	 1	 52	 25	 0	 0	 4.241150e+01	 6201.jpg	 i	 7.024338e-01	 0	 0	 
BMI_bf_111	 1	 6	 26	 1	 1	 4.416330e+01	 1150.jpg	 u	 5.594566e-01	 45	 1	 
BMI_bf_111	 1	 12	 27	 1	 1	 4.578195e+01	 2006.jpg	 u	 6.508956e-01	 11	 0	 
BMI_bf_111	 1	 40	 28	 0	 0	 4.748371e+01	 5220.jpg	 i	 7.380168e-01	 0	 0	 
BMI_bf_111	 1	 14	 29	 1	 1	 4.926917e+01	 2015.jpg	 u	 5.726635e-01	 14	 0	 
BMI_bf_111	 1	 51	 30	 0	 0	 5.088757e+01	 6190.jpg	 i	 6.530004e-01	 0	 0	 
BMI_bf_111	 1	 17	 31	 1	 1	 5.258946e+01	 2041.jpg	 u	 6.836846e-01	 44	 1	 
BMI_bf_111	 1	 26	 32	 1	 1	 5.432478e+01	 2194.jpg	 u	 7.596901e-01	 47	 1	 
BMI_bf_111	 1	 23	 33	 1	 1	 5.612680e+01	 2149.jpg	 u	 5.890294e-01	 50	 1	 
BMI_bf_111	 1	 34	 34	 0	 0	 5.776197e+01	 5115.jpg	 i	 6.639724e-01	 0	 0	 
BMI_bf_111	 1	 31	 35	 0	 0	 5.948055e+01	 5049.jpg	 i	 5.992294e-01	 0	 0	 
BMI_bf_111	 1	 21	 36	 1	 1	 6.113242e+01	 2118.jpg	 u	 6.912504e-01	 9	 0	 
BMI_bf_111	 1	 4	 37	 1	 1	 6.286762e+01	 1127.jpg	 u	 5.873306e-01	 43	 0	 
BMI_bf_111	 1	 22	 38	 1	 1	 6.450287e+01	 2125.jpg	 u	 5.720914e-01	 10	 1	 
BMI_bf_111	 1	 1	 39	 1	 1	 6.612136e+01	 1017.jpg	 u	 5.849155e-01	 49	 0	 
BMI_bf_111	 1	 13	 40	 1	 1	 6.775651e+01	 2010.jpg	 u	 6.035935e-01	 13	 1	 
BMI_bf_111	 1	 42	 41	 0	 0	 6.940836e+01	 5254.jpg	 i	 5.606048e-01	 0	 0	 
